id,latitude,longitude,cp
95472001,4910100.0,252900.0,60520
1430005,4612370.0,549956.0,1430
2600004,4925200.0,305900.0,2600
6220005,4358000.0,706200.0,6220
6800018,4366223.0,714933.0,6800
6800019,4365936.0,716732.0,6800
7120004,4441000.0,429400.0,7120
8170001,4998861.0,469202.0,8170
13630003,4383669.8596221,483683.02888551,13630
17430007,4594998.06704,-92644.2213693,17430
17690002,4610173.39021,-109366.714508,17690
22000011,4849806.0,-274533.0,22000
27300004,4910476.0,61341.0,27300
30210001,4393900.0,457400.0,30210
31170002,4358200.0,134400.0,31170
33000023,4482900.0,-54100.0,33100
33190005,4458500.0,-8100.0,33190
34300009,4328481.55698,350286.260671,34300
35000023,4811600.0,-170900.0,35000
37150004,4733300.0,106100.0,37150
38200017,4553800.0,487400.0,38200
38800003,4513800.0,570200.0,38800
42400006,4549507.4121106,452673.40917568,42400
44120004,4716200.0,-151300.0,44120
45340001,4806500.0,242100.0,45340
49000014,4745600.0,-57100.0,49000
51120004,4872683.0,367583.0,51120
53000009,4807900.0,-75300.0,53000
56690004,4777867.0,-319529.0,56690
59242006,5051700.0,320800.0,59242
59650001,5062625.0,314909.0,59650
60160002,4925300.0,242800.0,60160
62320001,5039300.0,292300.0,62320
62460002,5046900.0,250300.0,62460
62860002,5021500.0,306700.0,62860
64110006,4328600.0,-38300.0,64110
67100007,4857100.0,776400.0,67100
67540004,4853735.19047,771639.179672,67540
67630001,4897464.612,815741.04,67630
68200018,4776200.0,732600.0,68200
69330001,4576500.0,501200.0,69330
69330002,4579600.0,504800.0,69330
69680002,4573704.0,497295.0,69680
72110001,4817200.0,42000.0,72110
72550002,4802400.0,6600.0,72550
73420001,4565700.0,591100.0,73420
74570004,4600600.0,618700.0,74570
74930001,4613200.0,627000.0,74930
75012020,4883905.0,238906.0,75012
76430005,4952900.0,34300.0,76430
77181002,4891061.0,262339.0,77181
77500009,4887820.0,260782.0,77500
78270002,4902015.0,148938.0,78270
78540001,4897561.0,199535.0,78540
83140001,4310300.0,582100.0,83140
83460002,4345100.0,648700.0,83460
83460004,4344800.0,647300.0,83460
84300006,4382900.0,503500.0,84300
86360004,4663200.0,35600.0,86440
88160002,4788300.0,675900.0,88160
89100015,4820387.5189763,327130.6496774,89100
91250004,4859400.0,250300.0,91250
91300020,4872852.0,224518.0,91300
92500012,4886843.0,219878.0,92500
94150006,4874897.5066745,235599.03212184,94150
1000009,4619600.0,522900.0,1000
1120004,4585300.0,505900.0,1120
1160002,4604020.975,534231.844,1160
1210003,4624400.0,609500.0,1210
1330002,4600700.0,503500.0,1330
1440002,4623600.0,526300.0,1440
1460002,4618700.0,552600.0,1460
1500007,4597200.0,533800.0,1500
1600001,4582800.0,497200.0,1700
1800002,4582100.0,520000.0,1800
1800003,4591162.3208373,518971.44887676,1800
2000002,4954800.0,361600.0,2000
2000011,4957100.0,365500.0,2000
2310001,4897646.0,328015.0,2310
2340002,4963000.0,402500.0,2340
2800003,4966000.0,334600.0,2800
2880001,4939825.0,335632.0,2880
3390003,4632100.0,296100.0,3390
4190001,4403200.0,597200.0,4190
4400002,4438600.0,664500.0,4400
5000008,4456400.0,608400.0,5000
5130002,4445959.9636027,603513.92063598,5130
5230003,4454758.0,626906.0,5230
5230007,4455165.2884714,625551.83259178,5230
6000028,4370600.0,725100.0,6000
6190004,4376400.0,748000.0,6190
6260001,4395599.0,689387.0,6260
6480002,4367400.0,712300.0,6480
6550001,4357600.0,695100.0,6550
6600024,4359874.0,708726.0,6600
7100002,4524400.0,466800.0,7100
7300001,4505500.0,483900.0,7300
8200007,4970600.0,493600.0,8200
8430001,4965100.0,464200.0,8430
9000006,4294921.6138418,162635.15913231,9000
10000020,4830440.0,407270.0,10000
11000016,4323600.0,236900.0,11000
12330003,4445500.0,247300.0,12330
12330004,4446900.0,241400.0,12330
12500002,4452400.0,276500.0,12500
13000001,4331339.0,540524.0,13004
13009006,4323300.0,540100.0,13009
13011022,4330600.0,550200.0,13011
13115001,4368600.0,571300.0,13115
13127006,4342600.0,527000.0,13127
13127013,4347300.0,522900.0,13127
13160005,4388745.0323972,485111.37702083,13160
13200009,4366751.19789,463468.013303,13200
13200013,4368200.0,461200.0,13200
13300005,4362800.0,511600.0,13300
13300008,4363400.0,509100.0,13300
13480002,4341711.0,535583.0,13480
13500001,4341800.0,505300.0,13500
13545001,4350600.0,539900.0,13546
13560005,4374411.12,507578.23,13560
13710001,4346600.0,560600.0,13710
13750006,4361700.0,531100.0,13760
14123001,4914700.0,-37300.0,14123
14200006,4918800.0,-33300.0,14200
14260002,4902600.0,-63200.0,14260
14370003,4911920.0,-17523.0,14370
14500005,4884200.0,-88600.0,14500
14550001,4923200.0,-29300.0,14550
14600003,4941657.0,25936.0,14600
14740001,4921800.0,-50400.0,14740
14880002,4927700.0,-31800.0,14880
16200005,4568102.0,-16392.0,16200
16500006,4598927.3646187,61530.42573943,16500
17420001,4565100.0,-108500.0,17420
17600005,4574625.835,-81248.551349124,17600
19130003,4524400.0,141500.0,19130
21000012,4734000.0,506700.0,21000
21400003,4787100.0,457000.0,21400
21800010,4730311.3001183,512146.3690616,21800
22400010,4853188.1398143,-257770.83107308,22400
22640001,4842300.0,-244500.0,22640
22970001,4855000.0,-311300.0,22970
24330003,4513800.0,80700.0,24330
25115001,4725800.0,592700.0,25115
25200003,4750900.0,677900.0,25200
25300006,4691400.0,631900.0,25300
25300007,4690200.0,633400.0,25300
25340001,4739400.0,649800.0,25340
25700002,4743800.0,678300.0,25700
26000013,4491200.0,491400.0,26000
26100002,4504346.74082,502932.885248,26100
26110003,4436000.0,513400.0,26110
26120004,4492900.0,502200.0,26120
26320002,4496400.0,494600.0,26320
26600007,4506863.2053,486562.184044,26600
26760001,4487000.0,494200.0,26760
27000003,4902709.0,115550.0,27000
27140002,4927900.0,178700.0,27140
27700005,4924600.0,141500.0,27700
28000011,4845000.0,150600.0,28000
28100002,4873700.0,135100.0,28100
28160003,4820900.0,117800.0,28160
28200003,4806712.0,130218.0,28200
28210003,4865000.0,153800.0,28210
28300008,4843692.6238406,142376.84459686,28300
28500001,4871700.0,136900.0,28500
29120004,4786496.041,-423022.262,29120
29200015,4841300.0,-449000.0,29200
30400001,4397900.0,478600.0,30400
30700004,4402921.0,437718.0,30700
31106001,4356900.0,139300.0,31100
31120007,4350400.0,139100.0,31120
31310004,4326200.0,120100.0,31310
31410007,4333000.0,131700.0,31410
31440003,4291396.895,63856.286701164,31440
31800009,4311300.0,78800.0,31800
33290009,4491100.0,-62400.0,33290
33410001,4463600.0,-32300.0,33410
34500030,4334000.0,326400.0,34500
35270001,4841239.85702,-174621.617431,35270
35760004,4815872.7323573,-168852.13491845,35760
36000009,4680612.0,169604.0,36000
36100002,4695700.0,200300.0,36100
37100011,4742644.4732494,71075.649892812,37100
37340002,4745100.0,45500.0,37340
37400002,4740400.0,101800.0,37400
37530002,4742300.0,97600.0,37530
38120001,4524000.0,566400.0,38120
38200004,4554191.0,485151.0,38200
38300024,4562744.6928568,530537.24861477,38300
38370003,4543800.0,477000.0,38370
38470002,4520800.0,541200.0,38470
38630005,4562900.0,557700.0,38630
38670001,4557400.0,481100.0,38670
39150001,4657200.0,595600.0,39150
39260001,4643900.0,572100.0,39260
39300005,4674900.0,590600.0,39300
40270005,4378000.0,-43700.0,40270
42000017,4544600.0,440700.0,42000
42140001,4563500.0,437900.0,42140
42270002,4547600.0,438300.0,42270
42290002,4548100.0,444400.0,42290
42334001,4606600.0,405700.0,42334
42410002,4542694.682,474170.034,42410
42510001,4582099.0,417891.0,42510
43000002,4505000.0,388800.0,43000
43210002,4530300.0,411400.0,43210
44190004,4707800.0,-124000.0,44190
44250004,4724300.0,-215700.0,44250
44250005,4722914.0,-215541.0,44250
45120002,4800717.0,272287.0,45120
45400004,4794430.0,191620.0,45400
45420002,4756000.0,284300.0,45420
45430004,4790600.0,203600.0,45430
45450003,4792396.18,213571.39,45450
46330001,4447076.8062997,168687.78365108,46330
46400004,4486000.0,188200.0,46400
47440001,4444100.0,63100.0,47440
47550009,4418500.0,66400.0,47550
48100001,4456242.8946,329229.521343,48100
48150002,4418000.0,343000.0,48150
49000004,4748522.0,-54778.0,49100
49124003,4747730.34,-49113.58,49124
50100003,4963906.9,-164776.2,50100
50160003,4904798.0,-99375.0,50160
50170002,4855400.0,-150100.0,50170
50690001,4961031.0,-164661.0,50690
50880001,4916500.0,-112800.0,50880
51340003,4876891.6720338,484407.3806546,51340
51350001,4921600.0,405700.0,51350
51360001,4917360.0,418370.0,51360
51370002,4928100.0,400400.0,51370
51370003,4921872.0,396403.0,51370
51520002,4899100.0,434200.0,51520
53200003,4783600.0,-68900.0,53200
54000011,4869100.0,619300.0,54000
54150002,4925800.0,594100.0,54150
55190003,4868600.0,572600.0,55190
56000005,4763900.0,-277600.0,56000
56390001,4775500.0,-284300.0,56390
57120005,4925000.0,609600.0,57120
57124001,4917921.8874695,605364.11762607,57855
57140001,4914800.0,617300.0,57140
57220005,4918457.727,649268.875,57220
57290002,4930800.0,611800.0,57290
57303001,4926185.7768022,617478.2426962,57300
57360001,4925636.7262787,613017.46660705,57360
57530001,4911000.0,639200.0,57530
57590001,4889000.0,638600.0,57590
57600015,4919015.0,690832.0,57600
57910002,4908347.0,704028.0,57910
59000020,5062921.0,310259.0,59000
59114006,5082600.0,258600.0,59114
59116001,5068904.0,290194.0,59116
59129003,5019200.0,338500.0,59129
59141002,5022800.0,332000.0,59141
59151002,5028300.0,310200.0,59151
59153001,5098911.3674821,211230.38830092,59153
59174003,5034600.0,348000.0,59174
59242003,5052230.0,317427.0,59242
59370004,5064800.0,309900.0,59370
59380005,5096273.0,243290.0,59380
59400006,5014900.0,322200.0,59400
59553002,5037700.0,305700.0,59553
59554002,5019307.46494,321331.274963,59554
59710002,5052800.0,310800.0,59710
59730003,5018900.0,348700.0,59730
59800002,5063400.0,309800.0,59000
59940001,5064249.0,270497.0,59940
60210002,4966034.0,194107.0,60210
60390001,4936800.0,198700.0,60390
60440001,4913600.0,280100.0,60440
60530003,4922900.0,228200.0,60530
60700002,4930752.0,259195.0,60700
62012001,5030100.0,273600.0,62000
62116001,5014800.0,271700.0,62116
62120013,5071700.0,233200.0,62120
62123003,5024200.0,266000.0,62123
62150002,5045400.0,253200.0,62150
62164001,5080900.0,161200.0,62164
62170005,5045800.0,175800.0,62170
62219001,5073500.0,227400.0,62219
62221001,5043100.0,286400.0,62221
62360001,5073400.0,169800.0,62360
62380003,5071400.0,210900.0,62380
62510002,5073600.0,228000.0,62510
62510003,5072700.0,230000.0,62510
62550002,5048532.49,241409.68,62550
62580002,5037600.0,280700.0,62580
62700003,5047512.0,253814.0,62700
62710001,5044700.0,294400.0,62710
62710002,5046087.7962158,296092.28567724,62710
62720002,5080700.0,173000.0,62720
62790001,5043669.20894,305744.223346,62790
62840004,5065300.0,283900.0,62840
62850001,5079000.0,195100.0,62850
62940001,5046700.0,256500.0,62940
62990001,5042500.0,190100.0,62990
63190009,4582600.0,336800.0,63190
63201001,4588800.0,306900.0,63530
63720003,4589543.7699433,321164.79040908,63720
64000015,4332251.327,-36798.0462579,64000
67000005,4857900.0,773100.0,67000
67118002,4852100.0,769500.0,67118
67250002,4892900.0,789600.0,67250
67270002,4875758.0,757295.0,67270
67390001,4816500.0,755600.0,67390
67441001,4870100.0,737500.0,67440
67590002,4881500.0,774000.0,67590
67600009,4827700.0,755700.0,67600
67690001,4890243.0,796984.0,67690
67700005,4874041.0,737466.0,67700
67800004,4863055.54602,776396.28648,67800
68307001,4758400.0,755900.0,68300
68320001,4810100.0,746700.0,68320
68510003,4765200.0,745800.0,68510
68520004,4774000.0,714700.0,68520
68600003,4804300.0,755600.0,68600
69100001,4576900.0,488400.0,69100
69140005,4581737.0,489146.0,69140
69140006,4581200.0,488100.0,69140
69160001,4575700.0,478100.0,69160
69210008,4584199.0,460673.0,69210
69500009,4573900.0,490500.0,69500
69720005,4569664.0,501821.0,69720
69882001,4576875.0,498716.3,69330
69930001,4573800.0,446700.0,69930
69970001,4565000.0,492700.0,69970
70000004,4763106.28345,616798.547151,70000
70000009,4764422.4737774,614462.07662802,70000
70004001,4763500.0,615700.0,70004
70100002,4743804.02238,559935.915428,70100
70100006,4743800.0,560600.0,70100
70180002,4755600.0,567800.0,70180
70190002,4741800.0,607300.0,70190
70200008,4767600.0,652300.0,70200
70290002,4770500.0,668200.0,70290
71000021,4628500.0,480800.0,71000
71000024,4626990.536098,479702.41131657,71000
71100022,4675200.0,484900.0,71100
71290001,4655800.0,499300.0,71290
72100014,4799655.81907,18695.3122886,72100
72400006,4817800.0,66300.0,72400
73024001,4558900.0,589000.0,73000
73260001,4550300.0,650161.0,73260
73800002,4550400.0,603900.0,73800
74230007,4588600.0,632900.0,74230
75010002,4888420.0,236446.0,75010
76220009,4948500.0,170100.0,76220
76240001,4941800.0,113300.0,76240
76260003,5003200.0,139900.0,76260
76340001,4984700.0,156500.0,76340
76420001,4946334.0,112358.0,76420
76600001,4949500.0,15500.0,76600
76770003,4950200.0,104300.0,76770
77140011,4826687.0,270651.0,77140
77190006,4851800.0,262800.0,77190
77320002,4878355.0,330653.0,77320
77340007,4881623.0,262299.0,77340
77550004,4862570.47881,263006.7987,77550
77860001,4887259.9637191,287188.65694261,77860
77880001,4832226.8783119,268629.12924282,77880
78120005,4864700.0,185600.0,78120
78150005,4883500.0,212900.0,78150
78290001,4888112.0,213987.0,78290
78310007,4874373.9662791,191529.68184968,78310
78320001,4874500.0,196300.0,78320
78470001,4871600.0,208500.0,78470
78500001,4894800.0,219800.0,78500
78660004,4857069.0,183180.0,78660
78980002,4892300.0,159100.0,78980
78990004,4877600.0,195400.0,78990
80044001,4986300.0,227800.0,80480
80210001,5006153.703,159455.665,80210
80380001,4987100.0,251200.0,80800
80440001,4986500.0,237900.0,80440
80480002,4987100.0,226100.0,80480
81000001,4393345.11104,216905.927933,81000
81000002,4395000.0,212300.0,81000
81500004,4370400.0,180000.0,81500
82170001,4382410.0,128994.0,82170
83136009,4331600.0,607400.0,83136
83170010,4340551.0,607530.0,83170
83240006,4318400.0,654300.0,83240
83330003,4319800.0,580500.0,83330
83390003,4323700.0,607400.0,83390
83700004,4343285.0,680672.0,83700
84000009,4394000.0,479800.0,84000
84100004,4415300.0,480300.0,84100
84130012,4395800.0,485000.0,84130
84160001,4375900.0,534100.0,84160
84170001,4403300.0,499500.0,84170
84200010,4405991.5395231,507042.85376765,84200
84200011,4405500.0,505400.0,84200
84500003,4428083.9173,480217.41693,84500
84500007,4428689.2034091,475063.55196328,84500
84550005,4421591.6721624,472326.57168282,84550
84800001,4392500.0,506300.0,84800
88160001,4788100.0,676400.0,88160
88290001,4795200.0,681700.0,88290
88650003,4822100.0,695200.0,88650
89340001,4833700.0,307800.0,89340
89470001,4784385.6159353,355121.39523291,89470
90000009,4763600.0,687300.0,90000
90150001,4768800.0,695500.0,90150
91090001,4859900.0,243100.0,91090
91300006,4872900.0,224500.0,91300
91350002,4865700.0,238400.0,91350
91380007,4869943.0,232057.0,91380
91490004,4839900.0,243700.0,91490
91670001,4832000.0,200300.0,91670
91700003,4863900.0,233400.0,91700
92300004,4889300.0,230200.0,75017
92500013,4886820.0,219093.0,92500
92500017,4887062.22,218045.32,92500
93130006,4890200.0,245900.0,93130
93190007,4892800.0,254900.0,93190
93300009,4890900.0,238600.0,93300
93400007,4891100.0,233200.0,93400
93470002,4891494.82222,258891.982135,93470
94370005,4876100.0,253300.0,94370
94370007,4877300.0,251700.0,94370
94380003,4876600.0,249300.0,94380
94400004,4879400.0,241600.0,94400
94430002,4880464.0,253525.0,94430
94430003,4879300.0,255400.0,94430
95150001,4901466.69398,222190.168155,95150
95230010,4899075.3655031,228923.81272629,95230
95290003,4911045.09641,222459.192177,95290
95480003,4901263.0,214895.0,95480
95550002,4903300.0,220500.0,95550
95570003,4904117.7467468,234220.49553388,95570
1320002,4599780.0,517672.0,1320
1960005,4612800.0,516300.0,1960
2000008,4958700.0,364900.0,2000
2360001,4970400.0,411200.0,2360
2420001,4996029.0,323160.0,2420
3000003,4658700.0,331500.0,3000
3000006,4658900.0,331100.0,3000
4100007,4383968.73172,580291.655555,4100
4370001,4416290.0,660861.0,4370
5000006,4456400.0,609400.0,5000
5190002,4446700.0,617900.0,5190
5200001,4455093.0,648902.0,5200
5300003,4431200.0,583100.0,5300
6330002,4366800.0,704300.0,6330
7160003,4491366.0,444244.0,7160
7200005,4461200.0,440900.0,7200
7200009,4453800.0,441700.0,7200
7260002,4448300.0,426700.0,7260
7340002,4525742.8,469631.2,7430
9140002,4317100.0,141300.0,9130
12000011,4436135.1370221,258846.17569915,12000
12130001,4446200.0,297000.0,12130
13008001,4325300.0,539700.0,13008
13010012,4327000.0,542200.0,13010
13015019,4337300.0,535400.0,13015
13122002,4354400.0,529600.0,13122
13130002,4348942.0,517369.0,13130
13270011,4347100.0,490900.0,13270
13360001,4335100.0,560300.0,13360
13370006,4370837.0,520025.0,13370
13410003,4364865.9756223,526506.92344712,13410
13430001,4368780.0,503819.0,13430
13580002,4354900.0,518400.0,13580
13630004,4384300.0,484000.0,13630
13710004,4344500.0,555300.0,13710
13850001,4343600.0,554000.0,13850
13890000,4369200.0,486100.0,13890
14000010,4916905.0,-34422.0,14000
14100009,4913826.7,17189.7,14100
14440002,4930000.0,-38200.0,14440
14800005,4935023.0,9044.0,14800
16300001,4546000.0,-14300.0,16300
18000014,4706700.0,241600.0,18000
18130002,4688900.0,256900.0,18130
18200001,4673756.80823,246095.792922,18200
19100017,4516474.0,151110.0,19100
19400005,4509059.0,194051.0,19400
21100001,4724000.0,511400.0,21110
21130008,4718100.0,540100.0,21130
21130009,4718526.7984802,533407.48403503,21130
21320001,4726857.0,454050.0,21320
21500002,4762499.0,434660.0,21500
21700006,4714000.0,495200.0,21700
22250001,4831500.0,-225000.0,22250
23400001,4595971.0,175988.0,23400
24300005,4552000.0,65500.0,24300
25220003,4727300.0,610200.0,25220
25550002,4748100.4019895,674753.77451051,25550
25560001,4685200.0,615200.0,25560
25650002,4704739.0073703,649753.26782419,25650
25660002,4720900.0,610300.0,25660
26260001,4511900.0,497200.0,26260
26300003,4503700.0,507000.0,26300
26300010,4500000.0,508900.0,26300
26390001,4525600.0,502600.0,26390
26600008,4506800.0,484800.0,26600
28190003,4845000.0,125400.0,28190
28700004,4847828.31809,176803.811395,28700
30100012,4414000.0,409100.0,30100
30200004,4415500.0,461200.0,30200
30540001,4378600.0,430400.0,30540
30600002,4368500.0,427600.0,30600
31100003,4358449.0,137228.0,31100
31790005,4374591.6,136584.8,31790
32200006,4362800.0,87800.0,32200
34280005,4354900.0,397900.0,34130
34320003,4350100.0,332000.0,34320
34920001,4365961.3186824,393616.96295143,34920
35330001,4810800.0,-151500.0,35530
37360001,4754666.0,55172.0,37360
38280001,4579231.28647,513214.811395,38280
38340013,4530600.0,562400.0,38340
38570005,4530173.2,595171.4,38570
39110003,4692428.073,588581.893,39110
39130009,4665800.0,577700.0,39130
39230004,4684600.0,547700.0,39230
39570004,4666951.7442291,552618.61703214,39570
41220001,4771500.0,161300.0,41220
42240001,4540000.0,425900.0,42240
42400004,4546200.0,449300.0,42400
43120001,4529070.447,416960.856,43120
44130002,4747700.0,-176200.0,44130
45110001,4787600.0,223000.0,45110
45130005,4782006.0,168178.0,45130
45250003,4764226.79,274398.339,45250
45370002,4774909.1432002,181329.06066261,45370
47450003,4422044.45117,30730.385075,47450
49350001,4733400.0,-23200.0,49350
50110004,4963700.0,-159600.0,50110
50120004,4964981.95,-165049.88,50120
50150002,4872000.0,-92200.0,50150
50170001,4857600.0,-145100.0,50170
50430001,4921300.0,-152900.0,50430
54480001,4857900.0,694300.0,54480
54520006,4869400.0,613300.0,54520
54610001,4888701.0,623214.0,54610
55210001,4898000.0,571300.0,55210
55210002,4897600.0,570100.0,55210
56420002,4783900.0,-263800.0,56420
56850004,4781518.747966,-334291.54336,56850
57000011,4907468.0,618439.0,57000
57300005,4924300.0,617000.0,57300
57410001,4904700.0,728400.0,57410
57450003,4911000.0,685600.0,57450
57740007,4910900.0,668600.0,57740
57800001,4914900.0,680900.0,57800
58470005,4687087.3780093,316314.82733857,58470
59118001,5069200.0,305100.0,59118
59138001,5021700.0,384900.0,59138
59160003,5063900.0,302100.0,59160
59190002,5073900.0,254900.0,59190
59190003,5071500.0,254300.0,59190
59215001,5033600.0,330300.0,59215
59222001,5015089.13718,362274.425254,59222
59240001,5104600.0,241500.0,59240
59278003,5042400.0,356400.0,59278
59310003,5045900.0,328900.0,59310
59310006,5046946.111,322780.197,59310
59350002,5065800.0,305200.0,59350
59480002,5053000.0,280400.0,59480
59500005,5049700.0,286700.0,62410
59500010,5037053.89,307672.51,59500
59920001,5040300.0,366900.0,59920
60110002,4922300.0,213700.0,60110
60610002,4935800.0,277700.0,60610
60690001,4958200.0,195400.0,60690
60800005,4922465.9428094,290549.13758613,60800
61200006,4875200.0,-1300.0,61200
61400002,4853200.0,51300.0,61400
62134001,5044700.0,225100.0,62134
62147004,5011131.0,303771.0,62147
62160001,5044315.0,269562.0,62160
62160004,5045100.0,272100.0,62160
62161001,5032800.0,271300.0,62161
62210001,5041400.0,283464.0,62210
62210002,5040000.0,283700.0,62210
62218002,5044800.0,286500.0,62218
62223002,5031341.1145193,276193.77797434,62223
62240005,5066900.0,183800.0,62240
62260002,5051600.0,247600.0,62260
62300016,5042600.0,282000.0,62300
62530001,5045200.0,263700.0,62530
62620002,5045400.0,260700.0,62620
62630004,5052600.0,162800.0,62630
62650002,5056838.6,190801.3,62650
62660001,5051726.20039,268323.619218,62660
62680001,5040500.0,287600.0,62680
62700001,5049400.0,257200.0,62700
62730002,5094600.0,195200.0,62730
62770001,5040100.0,210100.0,62770
62810001,5027889.0,253606.0,62810
62830002,5063900.0,175900.0,62830
62910001,5082145.0,219579.0,62910
62950001,5041371.0,298088.0,62950
62980002,5048900.0,272300.0,62980
63240001,4557600.0,280400.0,63240
63300004,4584900.0,353700.0,63300
63430006,4579200.0,326200.0,63430
63600003,4555219.0,373976.0,63600
63700006,4618434.944694,280244.53465484,63700
63940001,4548106.0,372648.0,63940
64220002,4316500.0,-119500.0,64220
64320005,4330380.5476816,-32323.738530372,64320
65100001,4308800.0,-4400.0,65100
65500002,4338400.0,5100.0,65500
67360002,4893300.0,774800.0,67360
67570001,4846100.0,721100.0,67570
67760001,4868338.53124,789297.344255,67760
68000021,4807734.71,735811.04319066,68000
68300002,4759335.0,755569.0,68300
68300003,4760519.4988,754311.190391,68300
69420002,4548751.0,480054.0,69420
69560001,4552844.0,486499.0,69560
69651002,4599400.0,474200.0,69400
70180001,4755180.0,568728.0,70180
70600001,4760900.0,552100.0,70600
71250008,4643748.0005102,464976.93961164,71250
71270008,4696354.1337289,517425.84054015,71270
71500003,4662600.0,521400.0,71500
71570004,4618534.6,475238.6,71570
71850001,4630944.0,481183.0,71850
72000014,4799740.0,22799.0,72000
72210001,4789200.0,4700.0,72210
73000002,4559482.53473,589802.672622,73000
73110003,4544377.0,609615.0,73110
73330001,4553000.0,569000.0,73330
73600002,4546609.6289751,652621.35289833,73600
74100007,4620500.0,624000.0,74100
74130016,4600371.8380369,639694.84139823,74130
74520010,4610800.0,596900.0,74520
74890001,4626400.0,637000.0,74890
75008006,4887500.0,231000.0,75008
75012023,4884655.403,238741.851,75012
75016017,4883868.0,225394.0,75016
75019016,4889421.0,237306.0,75019
76150003,4948200.0,104000.0,76150
76240006,4940700.0,114800.0,76240
76350001,4934600.0,109600.0,76350
76371001,4991000.0,107700.0,76371
76430004,4952535.29936,36511.2606713,76430
77100016,4894000.0,287800.0,77100
77130012,4842641.3433117,292861.44113189,77130
77176001,4859700.0,257300.0,77176
77190004,4850900.0,260400.0,77190
77440001,4902663.0,302167.0,77440
77450006,4889500.0,281000.0,77450
77580001,4886000.0,290800.0,77580
77580002,4886000.0,290000.0,77580
77680003,4878203.0,265712.0,77680
78190010,4878205.422,202329.658,78190
78410004,4896000.0,184300.0,78410
78702001,4900900.0,208600.0,78700
80100004,5010800.0,183200.0,80100
80120002,5027600.0,165800.0,80120
80135001,5012900.0,194200.0,80135
80200007,4993903.7801589,292571.57129646,80200
80300005,4999400.0,265700.0,80300
80370002,5013100.0,217200.0,80370
80400001,4974200.0,309100.0,80400
80400004,4973049.0,306743.0,80400
80600005,5016000.0,234200.0,80600
80800006,4989948.7289383,249803.0034,80800
81000003,4393800.0,218300.0,81000
81000010,4393100.0,218300.0,81000
82600002,4380000.0,122100.0,82600
82700002,4396400.0,124600.0,82700
83130007,4311400.0,599000.0,83130
83140006,4309800.0,582600.0,83140
83150002,4314936.0,576446.0,83150
83190006,4312456.0,584623.0,83190
83230006,4314194.55459,634826.188605,83230
83340002,4338150.0,630429.0,83340
83390005,4322000.0,614600.0,83390
83400012,4312400.0,614800.0,83400
83510003,4347100.0,638100.0,83510
84100005,4413600.0,480100.0,84100
84130011,4396500.0,485700.0,84130
84130013,4395300.0,487900.0,84130
84230001,4405800.0,483500.0,84230
84510001,4390600.0,494800.0,84510
84660002,4386696.0,514881.99999999,84660
85190002,4673510.51952,-159515.861226,85190
85440002,4646783.0,-162836.0,85440
85500003,4685800.0,-100900.0,85500
86440001,4661409.0,31557.0,86440
87300002,4612600.0,104400.0,87300
87800003,4570744.595865,124139.70550631,87800
88150003,4826100.0,641000.0,88150
88150004,4824675.975553,642472.109609,88150
88200008,4795700.0,682800.0,88310
88230001,4818500.0,699300.0,88230
88360001,4792600.0,665900.0,88360
88400003,4830500.0,638800.0,88440
89150004,4817800.0,311000.0,89150
90130001,4760600.0,700400.0,90130
91170003,4866200.0,237500.0,91170
91310004,4862300.0,226700.0,91310
91400005,4867000.0,212000.0,91400
92230008,4893270.0,230440.0,92230
92240001,4881915.0,229591.0,92240
92400018,4889685.0,225419.0,92400
92700020,4892500.0,223400.0,92700
93160006,4884500.0,252800.0,93160
93440004,4895170.0,241673.0,93440
93606001,4895500.0,247600.0,93600
93800005,4895429.0,233477.0,93800
93800006,4894900.0,234300.0,93800
94150005,4875758.28377,234834.600555,94150
94300001,4884500.0,243300.0,94300
94420001,4881320.0,256641.0,94420
94800008,4878541.7567889,236659.9755323,94800
95137001,4898928.5938081,220654.67998684,95130
95270006,4912300.0,242700.0,95270
95380002,4904806.137,250257.752,95380
95540002,4906100.0,217000.0,95540
1000007,4622100.0,524500.0,1000
1150001,4590200.0,534600.0,1150
1210001,4625303.0,611817.0,1210
1340005,4633472.64,512600.21,1340
1380001,4631300.0,494200.0,1380
1600002,4593472.4745,479062.770497,1600
1800001,4590100.0,519100.0,1800
2000009,4958257.0669759,364425.13545677,2000
2100019,4984785.0,330117.0,2100
2230002,4995751.4,343042.81,2230
2400004,4903700.0,339000.0,2400
2600005,4925113.78044,307679.246569,2600
2870001,4961031.35,350835.03,2870
4160004,4408800.0,600900.0,4160
4400003,4438570.16191,665122.661903,4400
5160001,4452522.0,640775.0,5160
6000029,4372800.0,728200.0,6000
6460002,4369800.0,684100.0,6460
6530002,4364464.0,688496.0,6530
6580001,4359220.0,692965.0,6580
7110005,4453744.0644271,434665.84682127,7110
7170003,4457212.46996,451154.769509,7170
7800008,4485700.0,483000.0,7800
8000001,4973900.0,470700.0,8000
10170001,4850802.13687,387881.675396,10170
12110004,4456086.0,223115.0,12110
12230001,4401406.0,330473.0,12230
12260002,4443900.0,202800.0,12260
12850004,4436400.0,258800.0,12850
13000003,4334845.1033045,537701.51681026,13000
13010001,4327972.0,542438.0,13010
13011017,4328602.0,542682.0,13011
13012028,4331718.8106228,543973.535152,13012
13124003,4340044.89,557556.73,13124
13140005,4360000.0,500300.0,13140
13240002,4339289.4618516,536444.15585068,13240
13270012,4347128.9006001,490699.1525412,13270
