this_index,id,latitude,longitude,cp,rupture_nom,rupture_debut,count
6945,21204001,4701500,481600,21200,SP98,2022-10-06,1
6958,21220003,4723300,498300,21220,SP98,2022-09-30,1
6959,21220003,4723300,498300,21220,E10,2022-10-06,1
6973,21240003,4734100,499700,21240,SP95,2022-10-07,1
6974,21240003,4734100,499700,21240,E10,2022-10-07,1
6975,21240003,4734100,499700,21240,SP98,2022-10-07,1
6983,21250002,4699000,514800,21250,Gazole,2022-10-07,1
6984,21250002,4699000,514800,21250,SP95,2022-10-07,1
7002,21300001,4728500,502200,21300,SP98,2022-10-08,1
7003,21300001,4728500,502200,21300,E10,2022-10-08,1
7007,21300004,4729307,501616,21300,SP95,2022-10-07,1
7008,21300004,4729307,501616,21300,SP98,2022-10-07,1
7009,21300004,4729307,501616,21300,Gazole,2022-10-07,1
7018,21310004,4735600,551300,21310,SP98,2022-10-08,1
7028,21320001,4726857,454050,21320,E10,2022-10-08,1
7029,21320001,4726857,454050,21320,Gazole,2022-10-08,1
7036,21320004,4725100,457600,21320,Gazole,2022-10-07,1
7037,21320004,4725100,457600,21320,SP95,2022-10-07,1
7047,21320008,4724706.4,456621.2,21320,Gazole,2022-10-07,1
7068,21370001,4731900,491000,21370,SP95,2022-10-05,1
7069,21370001,4731900,491000,21370,Gazole,2022-10-07,1
7084,21430003,4720700,427100,21430,SP95,2022-10-07,1
7085,21430003,4720700,427100,21430,SP98,2022-10-07,1
7089,21460002,4750200,412200,21460,Gazole,2022-10-09,1
7100,21490004,4739837.281,513312.311,21490,SP98,2022-10-07,1
7107,21500003,4761600,431800,21500,Gazole,2022-10-07,1
7108,21500003,4761600,431800,21500,E10,2022-10-09,1
7120,21540001,4731200,471000,21540,SP95,2022-10-06,1
7121,21540001,4731200,471000,21540,SP98,2022-10-06,1
7127,21560001,4734700,518000,21560,E10,2022-10-07,1
7128,21560001,4734700,518000,21560,E85,2022-10-08,1
7129,21560001,4734700,518000,21560,Gazole,2022-10-08,1
7130,21560001,4734700,518000,21560,SP98,2022-10-08,1
7149,21700001,4713300,496700,21700,SP98,2022-10-05,1
7150,21700001,4713300,496700,21700,SP95,2022-10-07,1
7154,21700005,4709700,491300,21700,SP98,2022-10-07,1
7156,21700006,4714000,495200,21700,E10,2022-10-04,1
7157,21700006,4714000,495200,21700,SP95,2022-10-04,1
7162,21800002,4731000,510600,21800,SP98,2022-10-07,1
7167,21800007,4729000,510000,21800,SP98,2022-10-07,1
7169,21800008,4730200,512700,21800,E10,2022-10-05,1
7170,21800009,4730815,510574,21800,SP95,2022-10-06,1
7171,21800009,4730815,510574,21800,GPLc,2022-10-06,1
7172,21800009,4730815,510574,21800,E10,2022-10-07,1
7173,21800009,4730815,510574,21800,SP98,2022-10-07,1
7174,21800009,4730815,510574,21800,Gazole,2022-10-07,1
7175,21800009,4730815,510574,21800,E85,2022-10-07,1
7179,21800010,4730311.3001183,512146.3690616,21800,SP95,2022-10-03,1
7180,21800010,4730311.3001183,512146.3690616,21800,SP98,2022-10-03,1
7181,21800010,4730311.3001183,512146.3690616,21800,Gazole,2022-10-04,1
7186,21850002,4733300,509200,21850,SP98,2022-10-08,1
7187,21850002,4733300,509200,21850,Gazole,2022-10-09,1
7188,21850002,4733300,509200,21850,SP95,2022-10-09,1
7189,21850002,4733300,509200,21850,E10,2022-10-09,1
7200,22000010,4850836,-276785,22000,Gazole,2022-10-07,1
7201,22000010,4850836,-276785,22000,E10,2022-10-07,1
7202,22000010,4850836,-276785,22000,SP98,2022-10-08,1
7203,22000011,4849806,-274533,22000,Gazole,2022-10-09,1
7204,22000011,4849806,-274533,22000,E85,2022-10-09,1
7205,22000011,4849806,-274533,22000,GPLc,2022-10-09,1
7206,22000011,4849806,-274533,22000,E10,2022-10-09,1
7207,22000011,4849806,-274533,22000,SP98,2022-10-09,1
7221,22100009,4845295,-205733,22100,Gazole,2022-10-07,1
7222,22100009,4845295,-205733,22100,E10,2022-10-07,1
7291,22230004,4819062.6729638,-240418.50794235,22230,E10,2022-10-07,1
7338,22302001,4871900,-341600,22300,Gazole,2022-10-06,1
7339,22302001,4871900,-341600,22300,E10,2022-10-06,1
7381,22400004,4846200,-251500,22400,GPLc,2022-10-07,1
7382,22400004,4846200,-251500,22400,Gazole,2022-10-08,1
7383,22400004,4846200,-251500,22400,E10,2022-10-08,1
7384,22400004,4846200,-251500,22400,SP98,2022-10-08,1
7392,22400009,4848175.1064981,-249810.10304171,22400,Gazole,2022-10-06,1
7414,22460005,4828700,-282700,22460,E10,2022-10-07,1
7415,22460005,4828700,-282700,22460,Gazole,2022-10-07,1
7427,22480003,4831000,-315600,22480,Gazole,2022-10-07,1
7428,22480003,4831000,-315600,22480,SP98,2022-10-07,1
7467,22590001,4857200,-282200,22590,SP95,2022-10-05,1
7472,22600002,4816600,-275100,22600,Gazole,2022-10-06,1
7473,22600002,4816600,-275100,22600,SP95,2022-10-06,1
7484,22600008,4817800,-276000,22600,E10,2022-10-08,1
7495,22640001,4842300,-244500,22640,SP95,2022-10-08,1
7502,22650001,4857700,-215200,22650,Gazole,2022-10-03,1
7503,22650001,4857700,-215200,22650,E10,2022-10-04,1
