datetime,quantite_eolien,quantite_conso
2020-09-26 08:00:00,10653,39636
2020-09-26 10:00:00,10464,45415
2020-09-26 12:00:00,10460,48120
2020-09-26 14:00:00,10608,46516
2020-09-26 16:00:00,9857,43232
2020-09-26 18:00:00,9082,42758
2020-09-26 20:00:00,8389,47650
2020-09-26 22:00:00,7876,43342
2020-09-27 00:00:00,7791,45463
2020-09-27 02:00:00,8677,39910
2020-09-27 04:00:00,10193,35526
2020-09-27 06:00:00,11505,35327
2020-09-27 08:00:00,11994,37462
2020-09-27 10:00:00,11943,44097
2020-09-27 12:00:00,11565,48845
2020-09-27 14:00:00,11342,46472
2020-09-27 16:00:00,9882,43246
2020-09-27 18:00:00,8293,43503
2020-09-27 20:00:00,6322,49541
2020-09-27 22:00:00,5488,44928
2020-09-28 00:00:00,4647,45912
2020-09-28 00:00:00,4647,45912
2020-09-28 00:00:00,4647,45912
2020-09-28 00:00:00,4647,45912
2020-09-28 02:00:00,4623,40911
2020-09-28 02:00:00,4623,40911
2020-09-28 02:00:00,4623,40911
2020-09-28 02:00:00,4623,40911
2020-09-28 04:00:00,4527,37135
2020-09-28 04:00:00,4527,37135
2020-09-28 04:00:00,4527,37135
2020-09-28 04:00:00,4527,37135
2020-09-28 06:00:00,4004,41326
2020-09-28 06:00:00,4004,41326
2020-09-28 06:00:00,4004,41326
2020-09-28 06:00:00,4004,41326
2020-09-28 08:00:00,3934,52092
2020-09-28 08:00:00,3934,52092
2020-09-28 08:00:00,3934,52092
2020-09-28 08:00:00,3934,52092
2020-09-28 10:00:00,3244,55714
2020-09-28 10:00:00,3244,55714
2020-09-28 10:00:00,3244,55714
2020-09-28 10:00:00,3244,55714
2020-09-28 12:00:00,3347,57373
2020-09-28 12:00:00,3347,57373
2020-09-28 12:00:00,3347,57373
2020-09-28 12:00:00,3347,57373
2020-09-28 14:00:00,3782,55743
2020-09-28 14:00:00,3782,55743
2020-09-28 14:00:00,3782,55743
2020-09-28 14:00:00,3782,55743
2020-09-28 16:00:00,4115,52308
2020-09-28 16:00:00,4115,52308
2020-09-28 16:00:00,4115,52308
2020-09-28 16:00:00,4115,52308
2020-09-28 18:00:00,4279,51076
2020-09-28 18:00:00,4279,51076
2020-09-28 18:00:00,4279,51076
2020-09-28 18:00:00,4279,51076
2020-09-28 20:00:00,4202,56298
2020-09-28 20:00:00,4202,56298
2020-09-28 20:00:00,4202,56298
2020-09-28 20:00:00,4202,56298
2020-09-28 22:00:00,4346,48820
2020-09-28 22:00:00,4346,48820
2020-09-28 22:00:00,4346,48820
2020-09-28 22:00:00,4346,48820
2020-09-29 00:00:00,3757,49039
2020-09-29 02:00:00,2708,43213
2020-09-29 04:00:00,2243,39442
2020-09-29 06:00:00,1738,42818
2020-09-29 08:00:00,1543,53550
2020-09-29 10:00:00,1120,55722
2020-09-29 12:00:00,1122,56497
2020-09-29 14:00:00,1260,54165
2020-09-29 16:00:00,1339,50984
2020-09-29 18:00:00,1011,49967
2020-09-29 20:00:00,649,55346
2020-09-29 22:00:00,736,47937
2020-09-30 00:00:00,660,48370
2020-09-30 02:00:00,672,42417
2020-09-30 04:00:00,784,38985
2020-09-30 06:00:00,874,42358
2020-09-30 08:00:00,1356,51780
2020-09-30 10:00:00,1438,54506
2020-09-30 12:00:00,1971,54960
2020-09-30 14:00:00,2469,52937
2020-09-30 16:00:00,2840,49793
2020-09-30 18:00:00,2692,48696
2020-09-30 20:00:00,3046,54209
2020-09-30 22:00:00,4067,47132
2020-10-01 00:00:00,4719,47643
2020-10-01 02:00:00,5151,42357
2020-10-01 04:00:00,4878,38557
2020-10-01 06:00:00,5137,41602
2020-10-01 08:00:00,5439,51893
2020-10-01 10:00:00,5370,54301
2020-10-01 12:00:00,5925,55665
2020-10-01 14:00:00,7002,53847
2020-10-01 16:00:00,6345,51043
2020-10-01 18:00:00,4282,50001
2020-10-01 20:00:00,3092,55248
2020-10-01 22:00:00,4402,47761
2020-10-02 00:00:00,6433,48179
2020-10-02 02:00:00,8040,42693
2020-10-02 04:00:00,9928,39401
2020-10-02 06:00:00,10154,42747
2020-10-02 08:00:00,9754,52878
2020-10-02 10:00:00,8429,55963
2020-10-02 12:00:00,7029,57567
2020-10-02 14:00:00,5669,55258
2020-10-02 16:00:00,4317,52237
2020-10-02 18:00:00,3090,51326
2020-10-02 20:00:00,3161,55250
2020-10-02 22:00:00,3315,48773
2020-10-03 00:00:00,3051,49189
2020-10-03 02:00:00,3013,43155
2020-10-03 04:00:00,2832,38988
2020-10-03 06:00:00,2605,39438
2020-10-03 08:00:00,3426,43392
2020-10-03 10:00:00,4309,48985
2020-10-03 12:00:00,4462,51239
2020-10-03 14:00:00,5530,49459
2020-10-03 16:00:00,5524,45865
2020-10-03 18:00:00,5777,45951
2020-10-03 20:00:00,7203,51394
2020-10-03 22:00:00,7193,46106
2020-10-04 00:00:00,6959,48096
2020-10-04 02:00:00,8305,42503
2020-10-04 04:00:00,9322,38216
2020-10-04 06:00:00,10799,37907
2020-10-04 08:00:00,10596,39999
2020-10-04 10:00:00,10464,46207
2020-10-04 12:00:00,10168,50031
2020-10-04 14:00:00,10422,47516
2020-10-04 16:00:00,10554,43153
2020-10-04 18:00:00,9906,43755
2020-10-04 20:00:00,9804,51061
2020-10-04 22:00:00,10293,46456
2020-10-05 00:00:00,10910,47766
2020-10-05 02:00:00,11324,43313
2020-10-05 04:00:00,10983,39690
2020-10-05 06:00:00,9668,44214
2020-10-05 08:00:00,8979,54981
2020-10-05 10:00:00,9036,57826
2020-10-05 12:00:00,8621,58992
2020-10-05 14:00:00,8694,57244
2020-10-05 16:00:00,9344,53863
2020-10-05 18:00:00,9276,53383
2020-10-05 20:00:00,9365,58821
2020-10-05 22:00:00,10515,50948
2020-10-06 00:00:00,10988,51791
2020-10-06 02:00:00,10606,45844
2020-10-06 04:00:00,9944,42000
2020-10-06 06:00:00,9913,45300
2020-10-06 08:00:00,10375,56201
2020-10-06 10:00:00,10450,57708
2020-10-06 12:00:00,10662,58823
2020-10-06 14:00:00,11078,56792
2020-10-06 16:00:00,11445,53707
2020-10-06 18:00:00,11413,53139
2020-10-06 20:00:00,11347,58536
2020-10-06 22:00:00,10716,50834
2020-10-07 00:00:00,10104,51397
2020-10-07 02:00:00,9481,45119
2020-10-07 04:00:00,8371,41214
2020-10-07 06:00:00,7201,44758
2020-10-07 08:00:00,6630,54954
2020-10-07 10:00:00,5412,57340
2020-10-07 12:00:00,5970,58099
2020-10-07 14:00:00,6583,55963
2020-10-07 16:00:00,6782,51717
2020-10-07 18:00:00,5223,50604
2020-10-07 20:00:00,3859,57122
2020-10-07 22:00:00,4505,50077
2020-10-08 00:00:00,4516,50324
2020-10-08 02:00:00,5161,44631
2020-10-08 04:00:00,6576,40920
2020-10-08 06:00:00,7019,44242
2020-10-08 08:00:00,7848,54951
2020-10-08 10:00:00,7852,56210
2020-10-08 12:00:00,8456,56494
2020-10-08 14:00:00,9293,54432
2020-10-08 16:00:00,9177,51696
2020-10-08 18:00:00,8178,50307
2020-10-08 20:00:00,6856,55894
2020-10-08 22:00:00,5172,48301
2020-10-09 00:00:00,3490,49116
2020-10-09 02:00:00,2694,43379
2020-10-09 04:00:00,2220,39601
2020-10-09 06:00:00,2166,42808
2020-10-09 08:00:00,2316,54012
2020-10-09 10:00:00,2119,55735
2020-10-09 12:00:00,2500,56098
2020-10-09 14:00:00,3226,53511
2020-10-09 16:00:00,3156,49532
2020-10-09 18:00:00,3378,48401
2020-10-09 20:00:00,2694,53871
2020-10-09 22:00:00,3460,47780
2020-10-10 00:00:00,2998,48736
2020-10-10 02:00:00,2907,42938
2020-10-10 04:00:00,2717,38519
2020-10-10 06:00:00,2381,39232
2020-10-10 08:00:00,2292,43579
2020-10-10 10:00:00,1789,48246
2020-10-10 12:00:00,2806,50009
2020-10-10 14:00:00,4331,47944
2020-10-10 16:00:00,4985,43972
2020-10-10 18:00:00,4670,43998
2020-10-10 20:00:00,3919,50670
2020-10-10 22:00:00,4386,45613
2020-10-11 00:00:00,4193,48156
2020-10-11 02:00:00,3696,42885
2020-10-11 04:00:00,3725,38537
2020-10-11 06:00:00,3421,38289
2020-10-11 08:00:00,3216,40989
2020-10-11 10:00:00,2822,46447
2020-10-11 12:00:00,3096,50276
2020-10-11 14:00:00,3860,47295
2020-10-11 16:00:00,4885,43595
2020-10-11 18:00:00,4685,43824
2020-10-11 20:00:00,4169,52193
2020-10-11 22:00:00,4260,47326
2020-10-12 00:00:00,3687,48999
2020-10-12 02:00:00,3434,44565
2020-10-12 04:00:00,2742,41091
2020-10-12 06:00:00,2195,46180
2020-10-12 08:00:00,1897,58473
2020-10-12 10:00:00,1510,60555
2020-10-12 12:00:00,1544,60565
2020-10-12 14:00:00,1927,57818
2020-10-12 16:00:00,2235,54007
2020-10-12 18:00:00,2338,53797
2020-10-12 20:00:00,2365,60299
2020-10-12 22:00:00,2840,52033
2020-10-13 00:00:00,2904,53132
2020-10-13 02:00:00,2812,47635
2020-10-13 04:00:00,2698,43965
2020-10-13 06:00:00,2906,47823
2020-10-13 08:00:00,3330,59570
2020-10-13 10:00:00,3675,60952
2020-10-13 12:00:00,4128,61763
2020-10-13 14:00:00,4552,59378
2020-10-13 16:00:00,4566,55584
2020-10-13 18:00:00,3514,55649
2020-10-13 20:00:00,3123,61833
2020-10-13 22:00:00,2711,53963
2020-10-14 00:00:00,2214,54429
2020-10-14 02:00:00,1880,48839
2020-10-14 04:00:00,1945,45257
2020-10-14 06:00:00,2490,49154
2020-10-14 08:00:00,2891,60603
2020-10-14 10:00:00,2935,62905
2020-10-14 12:00:00,3067,62847
2020-10-14 14:00:00,4673,59802
2020-10-14 16:00:00,5516,55705
2020-10-14 18:00:00,5396,55625
2020-10-14 20:00:00,5719,62354
2020-10-14 22:00:00,5817,54468
2020-10-15 00:00:00,5320,54876
2020-10-15 02:00:00,4911,49621
2020-10-15 04:00:00,4272,46044
2020-10-15 06:00:00,3946,50139
2020-10-15 08:00:00,3917,62399
2020-10-15 10:00:00,3781,63391
2020-10-15 12:00:00,4473,63976
2020-10-15 14:00:00,5331,61252
2020-10-15 16:00:00,5370,57825
2020-10-15 18:00:00,4628,57886
2020-10-15 20:00:00,4348,63908
2020-10-15 22:00:00,4542,55671
2020-10-16 00:00:00,4086,56136
2020-10-16 02:00:00,3424,50689
2020-10-16 04:00:00,3144,47162
2020-10-16 06:00:00,3081,50843
2020-10-16 08:00:00,2986,62971
2020-10-16 10:00:00,2578,64005
2020-10-16 12:00:00,2544,63240
2020-10-16 14:00:00,2315,60242
2020-10-16 16:00:00,1888,56300
2020-10-16 18:00:00,1550,56243
2020-10-16 20:00:00,1654,61510
2020-10-16 22:00:00,1476,54510
2020-10-17 00:00:00,1222,55468
2020-10-17 02:00:00,1127,49170
2020-10-17 04:00:00,915,44675
2020-10-17 06:00:00,872,45448
2020-10-17 08:00:00,801,50371
2020-10-17 10:00:00,600,54991
2020-10-17 12:00:00,354,56002
2020-10-17 14:00:00,337,53124
2020-10-17 16:00:00,353,48872
2020-10-17 18:00:00,421,49171
2020-10-17 20:00:00,638,56069
2020-10-17 22:00:00,669,50769
2020-10-18 00:00:00,593,53218
2020-10-18 02:00:00,518,48130
2020-10-18 04:00:00,683,43852
2020-10-18 06:00:00,818,44020
2020-10-18 08:00:00,942,47537
2020-10-18 10:00:00,868,51997
2020-10-18 12:00:00,483,53538
2020-10-18 14:00:00,644,49460
2020-10-18 16:00:00,486,44525
2020-10-18 18:00:00,368,45243
2020-10-18 20:00:00,470,54418
2020-10-18 22:00:00,828,50312
2020-10-19 00:00:00,1219,52190
2020-10-19 02:00:00,1293,47830
2020-10-19 04:00:00,1521,44627
2020-10-19 06:00:00,2022,49616
2020-10-19 08:00:00,2845,61128
2020-10-19 10:00:00,3123,63371
2020-10-19 12:00:00,2694,62636
2020-10-19 14:00:00,3998,59303
2020-10-19 16:00:00,5165,54407
2020-10-19 18:00:00,5926,53785
2020-10-19 20:00:00,8724,60448
2020-10-19 22:00:00,9681,52899
2020-10-20 00:00:00,9425,53946
2020-10-20 02:00:00,9115,48701
2020-10-20 04:00:00,9298,44625
2020-10-20 06:00:00,9664,47858
2020-10-20 08:00:00,9685,57717
2020-10-20 10:00:00,9068,59886
2020-10-20 12:00:00,9004,60960
2020-10-20 14:00:00,9010,59165
2020-10-20 16:00:00,8768,55398
2020-10-20 18:00:00,9153,54808
2020-10-20 20:00:00,9099,59794
2020-10-20 22:00:00,8574,51761
2020-10-21 00:00:00,8069,52179
2020-10-21 02:00:00,8703,46674
2020-10-21 04:00:00,9378,42677
2020-10-21 06:00:00,10632,45601
2020-10-21 08:00:00,12254,55010
2020-10-21 10:00:00,12859,57118
2020-10-21 12:00:00,13313,57997
2020-10-21 14:00:00,13304,55967
2020-10-21 16:00:00,12710,52230
2020-10-21 18:00:00,10727,51007
2020-10-21 20:00:00,8698,56409
2020-10-21 22:00:00,8323,49396
2020-10-22 00:00:00,7021,50264
2020-10-22 02:00:00,5943,45115
2020-10-22 04:00:00,5866,40985
2020-10-22 06:00:00,4892,44082
2020-10-22 08:00:00,5141,53798
2020-10-22 10:00:00,4463,55930
2020-10-22 12:00:00,3857,57369
2020-10-22 14:00:00,3587,55377
2020-10-22 16:00:00,3561,52077
2020-10-22 18:00:00,3293,51062
2020-10-22 20:00:00,3226,56581
2020-10-22 22:00:00,3068,49107
2020-10-23 00:00:00,3160,50049
2020-10-23 02:00:00,2836,44524
2020-10-23 04:00:00,2391,40725
2020-10-23 06:00:00,2137,43549
2020-10-23 08:00:00,2483,53061
2020-10-23 10:00:00,2243,56213
2020-10-23 12:00:00,2172,57577
2020-10-23 14:00:00,3296,54963
2020-10-23 16:00:00,4381,50972
2020-10-23 18:00:00,4187,50224
2020-10-23 20:00:00,4707,54947
2020-10-23 22:00:00,5419,48692
2020-10-24 00:00:00,5621,50023
2020-10-24 02:00:00,5648,44113
2020-10-24 04:00:00,6201,39791
2020-10-24 06:00:00,7249,40226
2020-10-24 08:00:00,8280,44621
2020-10-24 10:00:00,8808,48529
2020-10-24 12:00:00,9810,50546
2020-10-24 14:00:00,10460,48668
2020-10-24 16:00:00,10430,44655
2020-10-24 18:00:00,10649,45420
2020-10-24 20:00:00,11502,51360
2020-10-24 22:00:00,11621,46234
2020-10-25 00:00:00,11281,48461
2020-10-25 02:00:00,11233,43240
2020-10-25 04:00:00,8336,38074
2020-10-25 06:00:00,7551,39510
2020-10-25 08:00:00,7932,42051
2020-10-25 10:00:00,7663,46942
2020-10-25 12:00:00,6981,50026
2020-10-25 14:00:00,6294,47453
2020-10-25 16:00:00,6769,44423
2020-10-25 18:00:00,5026,48297
2020-10-25 20:00:00,4905,51420
2020-10-25 22:00:00,6004,46955
2020-10-26 00:00:00,5989,49191
2020-10-26 02:00:00,5664,44972
2020-10-26 04:00:00,5605,41664
2020-10-26 06:00:00,5962,46729
2020-10-26 08:00:00,7081,56087
2020-10-26 10:00:00,7040,59544
2020-10-26 12:00:00,8567,60404
2020-10-26 14:00:00,9090,58564
2020-10-26 16:00:00,8060,55118
2020-10-26 18:00:00,7575,58249
2020-10-26 20:00:00,7812,60814
2020-10-26 22:00:00,7362,53539
2020-10-27 00:00:00,6986,55060
2020-10-27 02:00:00,6052,49764
2020-10-27 04:00:00,5912,46027
2020-10-27 06:00:00,5552,49993
2020-10-27 08:00:00,5914,58409
2020-10-27 10:00:00,6994,61272
2020-10-27 12:00:00,8683,62582
2020-10-27 14:00:00,10366,60220
2020-10-27 16:00:00,11102,57221
2020-10-27 18:00:00,11178,60046
2020-10-27 20:00:00,10889,61694
2020-10-27 22:00:00,9245,53476
2020-10-28 00:00:00,8099,54356
2020-10-28 02:00:00,7660,49094
2020-10-28 04:00:00,7691,45214
2020-10-28 06:00:00,7600,48813
2020-10-28 08:00:00,8323,57178
2020-10-28 10:00:00,8562,59633
2020-10-28 12:00:00,9879,61047
2020-10-28 14:00:00,10914,58686
2020-10-28 16:00:00,10755,56006
2020-10-28 18:00:00,11542,58587
2020-10-28 20:00:00,11871,60683
2020-10-28 22:00:00,11674,53083
2020-10-29 00:00:00,10758,54279
2020-10-29 02:00:00,9897,48729
2020-10-29 04:00:00,8461,44751
2020-10-29 06:00:00,7457,48285
2020-10-29 08:00:00,7027,56546
2020-10-29 10:00:00,6390,58596
2020-10-29 12:00:00,6090,58995
2020-10-29 14:00:00,6454,57302
2020-10-29 16:00:00,6312,53915
2020-10-29 18:00:00,6700,56254
2020-10-29 20:00:00,7443,57966
2020-10-29 22:00:00,7555,51493
2020-10-30 00:00:00,8083,52532
2020-10-30 02:00:00,7508,47048
2020-10-30 04:00:00,7492,43383
2020-10-30 06:00:00,7180,46934
2020-10-30 08:00:00,6404,54067
2020-10-30 10:00:00,5274,56046
2020-10-30 12:00:00,5077,57069
2020-10-30 14:00:00,4226,54725
2020-10-30 16:00:00,3171,51229
2020-10-30 18:00:00,2364,54275
2020-10-30 20:00:00,2289,56065
2020-10-30 22:00:00,2372,49451
2020-10-31 00:00:00,1858,51221
2020-10-31 02:00:00,2026,45826
2020-10-31 04:00:00,2746,41355
2020-10-31 06:00:00,4113,42308
2020-10-31 08:00:00,6373,45266
2020-10-31 10:00:00,6390,48956
2020-10-31 12:00:00,7103,50753
2020-10-31 14:00:00,7740,48146
2020-10-31 16:00:00,7604,44884
2020-10-31 18:00:00,8411,49135
2020-10-31 20:00:00,8044,51711
2020-10-31 22:00:00,6414,45952
2020-11-01 00:00:00,5170,48455
2020-11-01 02:00:00,5128,43356
2020-11-01 04:00:00,5928,38666
2020-11-01 06:00:00,7480,38492
2020-11-01 08:00:00,9679,39985
2020-11-01 10:00:00,11621,45302
2020-11-01 12:00:00,11966,49864
2020-11-01 14:00:00,11880,46891
2020-11-01 16:00:00,11582,43153
2020-11-01 18:00:00,11346,47605
2020-11-01 20:00:00,11853,49958
2020-11-01 22:00:00,11854,44752
2020-11-02 00:00:00,11694,47203
2020-11-02 02:00:00,10844,42528
2020-11-02 04:00:00,9998,38267
2020-11-02 06:00:00,11904,42558
2020-11-02 08:00:00,12052,51660
2020-11-02 10:00:00,11656,53546
2020-11-02 12:00:00,11320,55223
2020-11-02 14:00:00,11104,53927
2020-11-02 16:00:00,9828,51411
2020-11-02 18:00:00,8010,54574
2020-11-02 20:00:00,6441,56033
2020-11-02 22:00:00,5093,48588
2020-11-03 00:00:00,3823,50603
2020-11-03 02:00:00,3275,45697
2020-11-03 04:00:00,3201,42197
2020-11-03 06:00:00,3526,45999
2020-11-03 08:00:00,5098,55846
2020-11-03 10:00:00,5642,57642
2020-11-03 12:00:00,7140,59147
2020-11-03 14:00:00,7393,57387
2020-11-03 16:00:00,6444,54800
2020-11-03 18:00:00,4832,58766
2020-11-03 20:00:00,4972,60313
2020-11-03 22:00:00,3903,53121
2020-11-04 00:00:00,2456,55019
2020-11-04 02:00:00,1635,50190
2020-11-04 04:00:00,1167,47023
2020-11-04 06:00:00,912,51869
2020-11-04 08:00:00,1052,61369
2020-11-04 10:00:00,906,62554
2020-11-04 12:00:00,844,62194
2020-11-04 14:00:00,1965,59211
2020-11-04 16:00:00,2488,56251
2020-11-04 18:00:00,3048,61415
2020-11-04 20:00:00,5098,62691
2020-11-04 22:00:00,5594,55166
2020-11-05 00:00:00,4876,57175
2020-11-05 02:00:00,4517,52848
2020-11-05 04:00:00,4416,49322
2020-11-05 06:00:00,4679,53776
2020-11-05 08:00:00,5180,63633
2020-11-05 10:00:00,3560,63476
2020-11-05 12:00:00,3518,62484
2020-11-05 14:00:00,4196,58958
2020-11-05 16:00:00,5016,55814
2020-11-05 18:00:00,6107,61061
2020-11-05 20:00:00,7774,62575
2020-11-05 22:00:00,8142,55073
2020-11-06 00:00:00,7405,56996
2020-11-06 02:00:00,7157,52481
2020-11-06 04:00:00,6824,49075
2020-11-06 06:00:00,6616,53316
2020-11-06 08:00:00,6459,62790
2020-11-06 10:00:00,5195,62614
2020-11-06 12:00:00,4173,61266
2020-11-06 14:00:00,4109,57445
2020-11-06 16:00:00,4306,53682
2020-11-06 18:00:00,6232,58398
2020-11-06 20:00:00,7400,59272
2020-11-06 22:00:00,7205,52340
2020-11-07 00:00:00,6803,54229
2020-11-07 02:00:00,6589,48698
2020-11-07 04:00:00,6585,44422
2020-11-07 06:00:00,6422,44849
2020-11-07 08:00:00,6241,47762
2020-11-07 10:00:00,5361,51442
2020-11-07 12:00:00,3697,53119
2020-11-07 14:00:00,2959,50773
2020-11-07 16:00:00,3277,47387
2020-11-07 18:00:00,4188,51907
2020-11-07 20:00:00,4673,53254
2020-11-07 22:00:00,4546,47279
2020-11-08 00:00:00,4129,49567
2020-11-08 02:00:00,4192,44750
2020-11-08 04:00:00,4449,39988
2020-11-08 06:00:00,4438,39995
2020-11-08 08:00:00,3776,41236
2020-11-08 10:00:00,2693,46412
2020-11-08 12:00:00,1985,50510
2020-11-08 14:00:00,1590,47370
2020-11-08 16:00:00,1616,43523
2020-11-08 18:00:00,2328,48658
2020-11-08 20:00:00,3284,50758
2020-11-08 22:00:00,3632,45784
2020-11-09 00:00:00,3093,48792
2020-11-09 02:00:00,3057,44696
2020-11-09 04:00:00,2680,40976
2020-11-09 06:00:00,2530,45378
2020-11-09 08:00:00,2680,54709
2020-11-09 10:00:00,2057,56070
2020-11-09 12:00:00,1271,56353
2020-11-09 14:00:00,1059,54100
2020-11-09 16:00:00,834,51069
2020-11-09 18:00:00,1203,55444
2020-11-09 20:00:00,1573,56457
2020-11-09 22:00:00,1590,49100
2020-11-10 00:00:00,1304,51355
2020-11-10 02:00:00,948,46391
2020-11-10 04:00:00,593,42908
2020-11-10 06:00:00,525,46583
2020-11-10 08:00:00,452,55758
2020-11-10 10:00:00,468,57332
2020-11-10 12:00:00,450,58217
2020-11-10 14:00:00,569,55696
2020-11-10 16:00:00,587,52747
2020-11-10 18:00:00,631,56656
2020-11-10 20:00:00,804,57100
2020-11-10 22:00:00,845,49864
2020-11-11 00:00:00,714,52048
2020-11-11 02:00:00,692,46939
2020-11-11 04:00:00,666,42748
2020-11-11 06:00:00,731,43074
2020-11-11 08:00:00,1019,45303
2020-11-11 10:00:00,1244,49193
2020-11-11 12:00:00,1604,52816
2020-11-11 14:00:00,2123,50176
2020-11-11 16:00:00,2524,46430
2020-11-11 18:00:00,3833,52238
2020-11-11 20:00:00,6107,54007
2020-11-11 22:00:00,7613,48469
2020-11-12 00:00:00,7729,51260
2020-11-12 02:00:00,7780,47018
2020-11-12 04:00:00,7129,43484
2020-11-12 06:00:00,5717,47446
2020-11-12 08:00:00,5200,57111
2020-11-12 10:00:00,3887,57889
2020-11-12 12:00:00,3265,57753
2020-11-12 14:00:00,2656,55222
2020-11-12 16:00:00,1520,52027
2020-11-12 18:00:00,1424,57195
2020-11-12 20:00:00,2619,58489
2020-11-12 22:00:00,3311,51192
2020-11-13 00:00:00,3919,53339
2020-11-13 02:00:00,4656,48534
2020-11-13 04:00:00,5182,45125
2020-11-13 06:00:00,5540,48492
2020-11-13 08:00:00,6558,56963
2020-11-13 10:00:00,6856,57939
2020-11-13 12:00:00,5252,58356
2020-11-13 14:00:00,4280,55685
2020-11-13 16:00:00,3381,52218
2020-11-13 18:00:00,3791,56034
2020-11-13 20:00:00,4446,56683
2020-11-13 22:00:00,4436,49485
2020-11-14 00:00:00,4397,51559
2020-11-14 02:00:00,4237,46306
2020-11-14 04:00:00,4923,42007
2020-11-14 06:00:00,5993,42744
2020-11-14 08:00:00,6804,45676
2020-11-14 10:00:00,6366,48964
2020-11-14 12:00:00,6823,50361
2020-11-14 14:00:00,7149,48065
2020-11-14 16:00:00,7448,44614
2020-11-14 18:00:00,9717,50075
2020-11-14 20:00:00,11282,52046
2020-11-14 22:00:00,11188,46828
2020-11-15 00:00:00,10742,49549
2020-11-15 02:00:00,11053,44408
2020-11-15 04:00:00,11252,39955
2020-11-15 06:00:00,12082,39827
2020-11-15 08:00:00,12945,41222
2020-11-15 10:00:00,13144,45924
2020-11-15 12:00:00,13501,50955
2020-11-15 14:00:00,13290,48844
2020-11-15 16:00:00,12904,45836
2020-11-15 18:00:00,12670,50833
2020-11-15 20:00:00,12468,52928
2020-11-15 22:00:00,12107,47883
2020-11-16 00:00:00,11579,50645
2020-11-16 02:00:00,10603,46047
2020-11-16 04:00:00,9110,42165
2020-11-16 06:00:00,9538,46795
2020-11-16 08:00:00,8711,56659
2020-11-16 10:00:00,7846,58457
2020-11-16 12:00:00,6975,59363
2020-11-16 14:00:00,6227,57916
2020-11-16 16:00:00,4940,55037
2020-11-16 18:00:00,4437,59424
2020-11-16 20:00:00,4697,60178
2020-11-16 22:00:00,5113,52428
2020-11-17 00:00:00,4963,54808
2020-11-17 02:00:00,4861,50207
2020-11-17 04:00:00,4399,46571
2020-11-17 06:00:00,4027,50394
2020-11-17 08:00:00,4016,60450
2020-11-17 10:00:00,3305,60663
2020-11-17 12:00:00,2832,60223
2020-11-17 14:00:00,2457,57465
2020-11-17 16:00:00,1674,54535
2020-11-17 18:00:00,1753,59441
2020-11-17 20:00:00,2280,60783
2020-11-17 22:00:00,2571,53277
2020-11-18 00:00:00,2837,55466
2020-11-18 02:00:00,3210,50767
2020-11-18 04:00:00,4723,47408
2020-11-18 06:00:00,6138,51628
2020-11-18 08:00:00,7332,60631
2020-11-18 10:00:00,6238,61152
2020-11-18 12:00:00,4202,60105
2020-11-18 14:00:00,3887,56882
2020-11-18 16:00:00,4438,53459
2020-11-18 18:00:00,6727,58913
2020-11-18 20:00:00,7726,59936
2020-11-18 22:00:00,8148,52394
2020-11-19 00:00:00,8113,54555
2020-11-19 02:00:00,7484,50079
2020-11-19 04:00:00,7439,46382
2020-11-19 06:00:00,7828,50389
2020-11-19 08:00:00,8543,60028
2020-11-19 10:00:00,7965,60662
2020-11-19 12:00:00,8709,61233
2020-11-19 14:00:00,8874,58941
2020-11-19 16:00:00,7652,56634
2020-11-19 18:00:00,6049,62054
2020-11-19 20:00:00,4910,62443
2020-11-19 22:00:00,4151,54882
2020-11-20 00:00:00,3822,56953
2020-11-20 02:00:00,3997,52561
2020-11-20 04:00:00,3173,49514
2020-11-20 06:00:00,2627,53841
2020-11-20 08:00:00,2035,64717
2020-11-20 10:00:00,1658,64922
2020-11-20 12:00:00,1509,64066
2020-11-20 14:00:00,1678,61180
2020-11-20 16:00:00,1832,58013
2020-11-20 18:00:00,2173,63711
2020-11-20 20:00:00,2933,64317
2020-11-20 22:00:00,3072,57625
2020-11-21 00:00:00,3194,60076
2020-11-21 02:00:00,3514,54886
2020-11-21 04:00:00,3502,51497
2020-11-21 06:00:00,3660,52779
2020-11-21 08:00:00,3523,56781
2020-11-21 10:00:00,3198,59584
2020-11-21 12:00:00,2437,59761
2020-11-21 14:00:00,2473,56505
2020-11-21 16:00:00,2132,52719
2020-11-21 18:00:00,2592,58980
2020-11-21 20:00:00,2744,61513
2020-11-21 22:00:00,2497,56364
2020-11-22 00:00:00,2424,60166
2020-11-22 02:00:00,2136,55314
2020-11-22 04:00:00,1753,51136
2020-11-22 06:00:00,1605,51083
2020-11-22 08:00:00,1601,53755
2020-11-22 10:00:00,1356,57387
2020-11-22 12:00:00,839,59698
2020-11-22 14:00:00,703,55171
2020-11-22 16:00:00,637,51148
2020-11-22 18:00:00,702,57862
2020-11-22 20:00:00,862,61103
2020-11-22 22:00:00,765,55998
2020-11-23 00:00:00,601,58808
2020-11-23 00:00:00,601,58808
2020-11-23 00:00:00,601,58808
2020-11-23 00:00:00,601,58808
2020-11-23 02:00:00,397,55213
2020-11-23 02:00:00,397,55213
2020-11-23 02:00:00,397,55213
2020-11-23 02:00:00,397,55213
2020-11-23 04:00:00,241,51508
2020-11-23 04:00:00,241,51508
2020-11-23 04:00:00,241,51508
